,COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate
16553,Denmark,JUN2011,June 2011,2011,6,June,Natural gas,251.639,10,5454.944
16570,Estonia,JUN2011,June 2011,2011,6,June,Wind,17.505,2,368.001
16673,Greece,JUN2011,June 2011,2011,6,June,Combustible renewables,14.204,11,184.738
16692,Hungary,JUN2011,June 2011,2011,6,June,Nuclear,1228.843,6,14711.001
16697,Hungary,JUN2011,June 2011,2011,6,June,Combustible renewables,155.532,11,1716.845
16706,Hungary,JUN2011,June 2011,2011,6,June,Renewables,235.008,22,2544.289
16720,IEA Total,JUN2011,June 2011,2011,6,June,Oil,20425.096,9,297563.311
16777,Italy,JUN2011,June 2011,2011,6,June,Solar,833.113,3,10667.997
16860,Latvia,JUN2011,June 2011,2011,6,June,Final consumption,435.965,20,6193.001
16875,Lithuania,JUN2011,June 2011,2011,6,June,Net electricity production,304.053,14,4444.998
16888,Lithuania,JUN2011,June 2011,2011,6,June,Fossil fuels,207.052,27,2794.064
16920,Mexico,JUN2011,June 2011,2011,6,June,Coal,2805.81,8,30821.156
16976,New Zealand,JUN2011,June 2011,2011,6,June,Total imports,0.0,15,0.0
16995,Norway,JUN2011,June 2011,2011,6,June,Combustible renewables,19.657,11,338.927
17029,OECD Americas,JUN2011,June 2011,2011,6,June,Used for pumped storage,3052.331,18,29062.0
17055,OECD Asia Oceania,JUN2011,June 2011,2011,6,June,Used for pumped storage,1555.51,18,13927.668
17072,OECD Europe,JUN2011,June 2011,2011,6,June,Coal,60328.503,8,837094.485
17084,OECD Europe,JUN2011,June 2011,2011,6,June,Final consumption,239994.589,20,3175095.913
17239,Slovenia,JUN2011,June 2011,2011,6,June,Final consumption,1038.316,20,12611.964
17267,Spain,JUN2011,June 2011,2011,6,June,Non-renewables,16695.905,23,195423.993
17392,Australia,JUL2011,July 2011,2011,7,July,Fossil fuels,18520.372,27,213905.512
17420,Belgium,JUL2011,July 2011,2011,7,July,Solar,134.682,3,1169.0
17441,Belgium,JUL2011,July 2011,2011,7,July,Low carbon,4587.208,26,55479.339
17452,Canada,JUL2011,July 2011,2011,7,July,Combustible renewables,830.135,11,9533.661
17521,Denmark,JUL2011,July 2011,2011,7,July,Total imports,1430.062,15,11694.0
17535,Estonia,JUL2011,July 2011,2011,7,July,Total combustible fuels,843.404,7,11268.999
17650,Greece,JUL2011,July 2011,2011,7,July,Other renewables aggregated,19.178,25,184.738
17675,Hungary,JUL2011,July 2011,2011,7,July,Fossil fuels,1145.107,27,16278.151
17687,IEA Total,JUL2011,July 2011,2011,7,July,Other combustible non-renewables,3788.493,12,44990.952
17709,Iceland,JUL2011,July 2011,2011,7,July,Distribution losses,41.048,19,503.0
17716,Iceland,JUL2011,July 2011,2011,7,July,Fossil fuels,0.156,27,2.0
17723,Ireland,JUL2011,July 2011,2011,7,July,Natural gas,1375.497,10,14878.952
17732,Ireland,JUL2011,July 2011,2011,7,July,Electricity trade,-63.802,21,-490.095
17741,Italy,JUL2011,July 2011,2011,7,July,Solar,1578.652,3,10667.997
17750,Italy,JUL2011,July 2011,2011,7,July,Net electricity production,27110.568,14,291442.085
17763,Italy,JUL2011,July 2011,2011,7,July,Fossil fuels,18576.239,27,208123.917
17853,Luxembourg,JUL2011,July 2011,2011,7,July,Hydro,49.12,1,1124.755
17886,Mexico,JUL2011,July 2011,2011,7,July,Natural gas,14127.919,10,150184.195
17901,Mexico,JUL2011,July 2011,2011,7,July,Low carbon,4819.971,26,54035.955
17953,Norway,JUL2011,July 2011,2011,7,July,Hydro,10128.473,1,121054.001
18160,Republic of Turkiye,JUL2011,July 2011,2011,7,July,Fossil fuels,14496.262,27,160776.078
18247,Sweden,JUL2011,July 2011,2011,7,July,Total imports,1342.43,15,12481.0
18270,Switzerland,JUL2011,July 2011,2011,7,July,Net electricity production,6041.811,14,62958.861
18311,United States,JUL2011,July 2011,2011,7,July,Hydro,33714.278,1,342301.002
18372,Austria,AUG2011,August 2011,2011,8,August,Used for pumped storage,377.695,18,5088.753
18376,Austria,AUG2011,August 2011,2011,8,August,Renewables,4288.615,22,42207.865
18478,Denmark,AUG2011,August 2011,2011,8,August,Total combustible fuels,1306.664,7,23742.803
18492,Denmark,AUG2011,August 2011,2011,8,August,Non-renewables,1027.584,23,19657.096
18521,Finland,AUG2011,August 2011,2011,8,August,Total combustible fuels,1642.749,7,35103.001
18531,Finland,AUG2011,August 2011,2011,8,August,Electricity supplied,6165.479,17,84265.299
18546,France,AUG2011,August 2011,2011,8,August,Nuclear,31384.263,6,421077.532
18555,France,AUG2011,August 2011,2011,8,August,Total imports,372.347,15,9501.0
18584,Germany,AUG2011,August 2011,2011,8,August,Used for pumped storage,765.426,18,7792.001
18595,Greece,AUG2011,August 2011,2011,8,August,Wind,314.36,2,3315.001
18602,Greece,AUG2011,August 2011,2011,8,August,Other combustible non-renewables,9.193,12,100.847
18673,Iceland,AUG2011,August 2011,2011,8,August,Distribution losses,41.356,19,503.0
18679,Iceland,AUG2011,August 2011,2011,8,August,Low carbon,1386.023,26,16848.998
18684,Ireland,AUG2011,August 2011,2011,8,August,Total combustible fuels,1849.467,7,21285.041
18689,Ireland,AUG2011,August 2011,2011,8,August,Net electricity production,2056.896,14,26365.244
18738,Japan,AUG2011,August 2011,2011,8,August,Other combustible non-renewables,1200.108,12,12948.938
18942,OECD Americas,AUG2011,August 2011,2011,8,August,Solar,861.788,3,6689.997
18956,OECD Americas,AUG2011,August 2011,2011,8,August,Electricity supplied,490893.315,17,5094296.907
18962,OECD Americas,AUG2011,August 2011,2011,8,August,Non-renewables,410589.937,23,4088840.161
18999,OECD Europe,AUG2011,August 2011,2011,8,August,Total combustible fuels,138031.418,7,1810179.205
19019,OECD Europe,AUG2011,August 2011,2011,8,August,Fossil fuels,128969.43,27,1688445.585
19073,Portugal,AUG2011,August 2011,2011,8,August,Wind,586.972,2,9102.609
19155,Slovenia,AUG2011,August 2011,2011,8,August,Coal,364.415,8,4705.779
19233,Switzerland,AUG2011,August 2011,2011,8,August,Other combustible non-renewables,87.264,12,1082.722
19234,Switzerland,AUG2011,August 2011,2011,8,August,Net electricity production,4970.279,14,62958.861
19282,United States,AUG2011,August 2011,2011,8,August,Oil,3182.334,9,37228.406
19351,Belgium,SEP2011,September 2011,2011,9,September,Coal,404.31,8,5263.119
19436,Czech Republic,SEP2011,September 2011,2011,9,September,Non-renewables,5362.988,23,72281.123
19464,Estonia,SEP2011,September 2011,2011,9,September,Wind,33.816,2,368.001
19484,Finland,SEP2011,September 2011,2011,9,September,Wind,42.071,2,481.0
19493,Finland,SEP2011,September 2011,2011,9,September,Not specified,23.333,13,279.996
19494,Finland,SEP2011,September 2011,2011,9,September,Net electricity production,4368.207,14,70413.3
19539,Germany,SEP2011,September 2011,2011,9,September,Total combustible fuels,29687.828,7,380502.999
19570,Greece,SEP2011,September 2011,2011,9,September,Total imports,461.635,15,7180.0
19572,Greece,SEP2011,September 2011,2011,9,September,Electricity supplied,4664.446,17,57145.313
19597,Hungary,SEP2011,September 2011,2011,9,September,Distribution losses,303.814,19,3783.999
19640,Iceland,SEP2011,September 2011,2011,9,September,Final consumption,1326.096,20,16348.001
19641,Iceland,SEP2011,September 2011,2011,9,September,Renewables,1366.793,22,16848.998
19648,Ireland,SEP2011,September 2011,2011,9,September,Wind,487.012,2,4380.315
19695,Japan,SEP2011,September 2011,2011,9,September,Wind,234.242,2,5594.238
19748,Latvia,SEP2011,September 2011,2011,9,September,Net electricity production,190.646,14,5563.87
19751,Latvia,SEP2011,September 2011,2011,9,September,Electricity supplied,532.723,17,6808.868
19903,Norway,SEP2011,September 2011,2011,9,September,Other renewables aggregated,18.522,25,338.927
19959,OECD Europe,SEP2011,September 2011,2011,9,September,Hydro,42484.476,1,530421.486
19965,OECD Europe,SEP2011,September 2011,2011,9,September,Total combustible fuels,144180.933,7,1810179.205
19991,OECD Total,SEP2011,September 2011,2011,9,September,Nuclear,157016.677,6,2047769.956
20068,Republic of Turkiye,SEP2011,September 2011,2011,9,September,Other renewables,0.0,5,0.0
20076,Republic of Turkiye,SEP2011,September 2011,2011,9,September,Not specified,8.667,13,104.004
20089,Republic of Turkiye,SEP2011,September 2011,2011,9,September,Low carbon,4142.59,26,56885.932
20223,United Kingdom,SEP2011,September 2011,2011,9,September,Natural gas,12582.577,10,141112.39
20298,Austria,OCT2011,October 2011,2011,10,October,Net electricity production,5393.921,14,62491.736
20407,Denmark,OCT2011,October 2011,2011,10,October,Hydro,1.443,1,17.0
20535,Greece,OCT2011,October 2011,2011,10,October,Net electricity production,3820.675,14,53913.312
20556,Hungary,OCT2011,October 2011,2011,10,October,Natural gas,859.429,10,9916.874
20557,Hungary,OCT2011,October 2011,2011,10,October,Combustible renewables,126.107,11,1716.845
20615,Ireland,OCT2011,October 2011,2011,10,October,Solar,0.04,3,0.543
20625,Ireland,OCT2011,October 2011,2011,10,October,Used for pumped storage,0.245,18,2.94
20704,Korea,OCT2011,October 2011,2011,10,October,Fossil fuels,27750.57,27,344794.222
20706,Latvia,OCT2011,October 2011,2011,10,October,Wind,6.908,2,70.07
20709,Latvia,OCT2011,October 2011,2011,10,October,Coal,0.104,8,1.682
20715,Latvia,OCT2011,October 2011,2011,10,October,Total imports,440.11,15,4009.0
20756,Luxembourg,OCT2011,October 2011,2011,10,October,Oil,0.018,9,0.482
20774,Mexico,OCT2011,October 2011,2011,10,October,Hydro,3480.662,1,35927.601
20818,Netherlands,OCT2011,October 2011,2011,10,October,Renewables,1043.627,22,12009.844
20866,Norway,OCT2011,October 2011,2011,10,October,Renewables,11817.064,22,122675.93
20867,Norway,OCT2011,October 2011,2011,10,October,Non-renewables,252.717,23,4363.076
21002,Poland,OCT2011,October 2011,2011,10,October,Low carbon,1122.264,26,12920.101
21026,Portugal,OCT2011,October 2011,2011,10,October,Others,235.262,24,2898.953
21029,Portugal,OCT2011,October 2011,2011,10,October,Fossil fuels,2239.183,27,26756.078
21132,Sweden,OCT2011,October 2011,2011,10,October,Hydro,7102.54,1,66169.001
21341,Chile,NOV2011,November 2011,2011,11,November,Electricity trade,-132.374,21,-732.001
21372,Czech Republic,NOV2011,November 2011,2011,11,November,Fossil fuels,4307.69,27,45679.121
21449,France,NOV2011,November 2011,2011,11,November,Combustible renewables,646.348,11,4778.448
21467,Germany,NOV2011,November 2011,2011,11,November,Wind,3234.457,2,48883.0
21512,Greece,NOV2011,November 2011,2011,11,November,Other renewables aggregated,15.489,25,184.738
21521,Hungary,NOV2011,November 2011,2011,11,November,Oil,11.082,9,132.984
21587,Ireland,NOV2011,November 2011,2011,11,November,Net electricity production,2356.196,14,26365.244
21588,Ireland,NOV2011,November 2011,2011,11,November,Total imports,6.01,15,731.621
21589,Ireland,NOV2011,November 2011,2011,11,November,Total exports,48.492,16,241.526
21607,Italy,NOV2011,November 2011,2011,11,November,Oil,1522.943,9,19011.482
21796,New Zealand,NOV2011,November 2011,2011,11,November,Oil,0.27,9,2.082
21803,New Zealand,NOV2011,November 2011,2011,11,November,Total exports,0.0,16,0.0
21820,Norway,NOV2011,November 2011,2011,11,November,Natural gas,262.425,10,4056.128
21845,OECD Americas,NOV2011,November 2011,2011,11,November,Coal,133060.592,8,1886093.45
22046,Slovak Republic,NOV2011,November 2011,2011,11,November,Low carbon,1495.246,26,19129.825
22138,Switzerland,NOV2011,November 2011,2011,11,November,Final consumption,5179.077,20,58599.001
22395,Finland,DEC2011,December 2011,2011,12,December,Electricity supplied,7463.515,17,84265.299
22539,Iceland,DEC2011,December 2011,2011,12,December,Renewables,1497.149,22,16848.998
22553,Ireland,DEC2011,December 2011,2011,12,December,Net electricity production,2519.036,14,26365.244
22615,Korea,DEC2011,December 2011,2011,12,December,Hydro,412.095,1,7754.0
22644,Latvia,DEC2011,December 2011,2011,12,December,Combustible renewables,10.71,11,100.064
22676,Lithuania,DEC2011,December 2011,2011,12,December,Non-renewables,332.502,23,2794.064
22710,Mexico,DEC2011,December 2011,2011,12,December,Nuclear,1013.246,6,9662.999
22722,Mexico,DEC2011,December 2011,2011,12,December,Distribution losses,3464.83,19,45601.998
22854,OECD Asia Oceania,DEC2011,December 2011,2011,12,December,Other renewables aggregated,2472.33,25,26108.293
22979,Republic of Turkiye,DEC2011,December 2011,2011,12,December,Used for pumped storage,0.0,18,0.0
23068,Sweden,DEC2011,December 2011,2011,12,December,Total combustible fuels,1737.837,7,16652.001
23114,United Kingdom,DEC2011,December 2011,2011,12,December,Solar,7.008,3,244.0
23149,United States,DEC2011,December 2011,2011,12,December,Other combustible non-renewables,1002.256,12,11292.666
23298,Czech Republic,JAN2012,January 2012,2012,1,January,Non-renewables,7120.101,23,71906.823
23410,Germany,JAN2012,January 2012,2012,1,January,Total exports,5975.788,16,66810.0
23500,Iceland,JAN2012,January 2012,2012,1,January,Electricity supplied,1515.597,17,17295.999
23532,Italy,JAN2012,January 2012,2012,1,January,Hydro,2411.342,1,43256.383
23555,Italy,JAN2012,January 2012,2012,1,January,Low carbon,6149.753,26,93098.519
23590,Korea,JAN2012,January 2012,2012,1,January,Not specified,41.75,13,501.0
23621,Latvia,JAN2012,January 2012,2012,1,January,Others,0.118,24,0.823
23728,New Zealand,JAN2012,January 2012,2012,1,January,Oil,0.009,9,3.429
23730,New Zealand,JAN2012,January 2012,2012,1,January,Combustible renewables,44.612,11,570.614
23942,Republic of Turkiye,JAN2012,January 2012,2012,1,January,Net electricity production,20255.233,14,227706.999
23949,Republic of Turkiye,JAN2012,January 2012,2012,1,January,Electricity trade,280.388,21,-2872.996
23957,Slovak Republic,JAN2012,January 2012,2012,1,January,Wind,0.5,2,6.0
24031,Sweden,JAN2012,January 2012,2012,1,January,Hydro,7249.39,1,78458.999
24164,Austria,FEB2012,February 2012,2012,2,February,Total imports,2510.243,15,23429.714
24200,Belgium,FEB2012,February 2012,2012,2,February,Low carbon,4688.868,26,50180.664
24217,Canada,FEB2012,February 2012,2012,2,February,Electricity supplied,51051.541,17,567800.003
24319,Finland,FEB2012,February 2012,2012,2,February,Natural gas,910.817,10,6371.678
24394,Greece,FEB2012,February 2012,2012,2,February,Oil,447.499,9,5312.464
24534,Japan,FEB2012,February 2012,2012,2,February,Other combustible non-renewables,1380.604,12,14495.068
24576,Latvia,FEB2012,February 2012,2012,2,February,Combustible renewables,42.267,11,236.808
24619,Luxembourg,FEB2012,February 2012,2012,2,February,Total combustible fuels,286.742,7,2524.336
24798,OECD Europe,FEB2012,February 2012,2012,2,February,Coal,88928.058,8,890330.244
24929,Slovak Republic,FEB2012,February 2012,2012,2,February,Oil,43.793,9,443.05
24934,Slovak Republic,FEB2012,February 2012,2012,2,February,Net electricity production,2257.593,14,26137.001
24941,Slovak Republic,FEB2012,February 2012,2012,2,February,Electricity trade,-188.009,21,-393.0
25025,Switzerland,FEB2012,February 2012,2012,2,February,Geothermal,0.0,4,0.0
25049,United Kingdom,FEB2012,February 2012,2012,2,February,Geothermal,0.0,4,0.0
25214,Czech Republic,MAR2012,March 2012,2012,3,March,Solar,211.427,3,2128.0
25266,Estonia,MAR2012,March 2012,2012,3,March,Net electricity production,819.006,14,10527.0
25267,Estonia,MAR2012,March 2012,2012,3,March,Total imports,264.0,15,2710.0
25295,Finland,MAR2012,March 2012,2012,3,March,Final consumption,7482.283,20,82241.748
25296,Finland,MAR2012,March 2012,2012,3,March,Electricity trade,-1466.204,21,-17443.998
25310,France,MAR2012,March 2012,2012,3,March,Coal,2520.718,8,22830.148
25426,IEA Total,MAR2012,March 2012,2012,3,March,Other renewables aggregated,23042.66,25,266469.856
25435,Iceland,MAR2012,March 2012,2012,3,March,Distribution losses,41.919,19,485.999
25498,Japan,MAR2012,March 2012,2012,3,March,Oil,16583.292,9,194018.734
25516,Korea,MAR2012,March 2012,2012,3,March,Solar,107.293,3,1100.999
25536,Latvia,MAR2012,March 2012,2012,3,March,Hydro,303.717,1,3677.0
25747,OECD Asia Oceania,MAR2012,March 2012,2012,3,March,Electricity supplied,161133.969,17,1870939.009
25828,Poland,MAR2012,March 2012,2012,3,March,Distribution losses,946.462,19,10884.002
25868,Republic of Turkiye,MAR2012,March 2012,2012,3,March,Nuclear,0.0,6,0.0
25957,Spain,MAR2012,March 2012,2012,3,March,Final consumption,21132.664,20,244677.002
25980,Sweden,MAR2012,March 2012,2012,3,March,Distribution losses,973.817,19,10960.0
25988,Sweden,MAR2012,March 2012,2012,3,March,Fossil fuels,412.287,27,3966.2
26017,United Kingdom,MAR2012,March 2012,2012,3,March,Other renewables,0.333,5,3.996
26047,United States,MAR2012,March 2012,2012,3,March,Oil,2122.985,9,31148.756
26053,United States,MAR2012,March 2012,2012,3,March,Total imports,4205.483,15,59257.001
26085,Australia,APR2012,April 2012,2012,4,April,Fossil fuels,16284.631,27,206632.233
26097,Austria,APR2012,April 2012,2012,4,April,Net electricity production,5201.526,14,69315.214
26111,Belgium,APR2012,April 2012,2012,4,April,Hydro,139.063,1,1648.001
26131,Belgium,APR2012,April 2012,2012,4,April,Non-renewables,5532.823,23,68264.34
26189,Czech Republic,APR2012,April 2012,2012,4,April,Not specified,5.833,13,69.996
26244,Estonia,APR2012,April 2012,2012,4,April,Low carbon,102.435,26,1351.56
26262,Finland,APR2012,April 2012,2012,4,April,Final consumption,6691.714,20,82241.748
26264,Finland,APR2012,April 2012,2012,4,April,Renewables,2112.548,22,27777.686
26315,Germany,APR2012,April 2012,2012,4,April,Final consumption,43426.467,20,538206.0
26333,Greece,APR2012,April 2012,2012,4,April,Total imports,518.045,15,5954.001
26440,Italy,APR2012,April 2012,2012,4,April,Natural gas,8977.638,10,122982.224
26469,Japan,APR2012,April 2012,2012,4,April,Not specified,1740.144,13,20908.83
26507,Latvia,APR2012,April 2012,2012,4,April,Coal,0.04,8,1.645
26531,Lithuania,APR2012,April 2012,2012,4,April,Natural gas,96.31,10,2598.608
26712,OECD Asia Oceania,APR2012,April 2012,2012,4,April,Total imports,0.0,15,0.0
26740,OECD Europe,APR2012,April 2012,2012,4,April,Total exports,31109.227,16,383234.521
26752,OECD Total,APR2012,April 2012,2012,4,April,Hydro,123350.876,1,1446256.972
26760,OECD Total,APR2012,April 2012,2012,4,April,Oil,29339.086,9,379016.243
26803,Poland,APR2012,April 2012,2012,4,April,Fossil fuels,10379.132,27,131345.208
26827,Portugal,APR2012,April 2012,2012,4,April,Other renewables aggregated,164.932,25,2963.378
26946,Sweden,APR2012,April 2012,2012,4,April,Used for pumped storage,14.841,18,179.973
27045,Australia,MAY2012,May 2012,2012,5,May,Distribution losses,1221.457,19,13867.472
